Temperature_C,Vibration_mms,Sound_dB,Oil_Level_pct,Coolant_Level_pct,Power_Consumption_kW,AI_Supervision,Laser_Intensity,Hydraulic_Pressure_bar,Coolant_Flow_L_min,Heat_Index,AI_Override_Events
79.73,10.78,65.33,49.03,37.52,67.4,False,,,,,0
66.26,3.18,70.65,79.3,93.39,323.76,False,,,,,0
64.28,9.85,67.04,62.05,44.34,166.67,True,,,,,6
81.26,11.71,59.13,100.0,82.08,336.49,True,,,,,1
39.64,9.32,89.67,86.44,80.11,104.86,False,,,,,0
90.88,6.27,86.38,66.39,41.79,118.47,False,,,,,0
49.94,11.9,86.99,31.98,100.0,138.13,False,,,,,0
73.7,-0.18,65.33,52.93,97.53,123.22,True,,,,,0
66.27,15.04,80.86,55.17,75.81,188.18,False,,,,,0
63.01,4.73,95.07,45.38,97.96,138.39,False,,,,,0
72.21,10.61,93.85,78.7,75.01,218.3,False,,,,,0
49.76,10.59,77.45,48.29,27.51,66.58,False,,,,,0
77.01,11.51,80.59,32.98,39.8,184.77,False,,,,,0
77.45,12.72,81.15,84.22,67.37,172.58,True,,,,,3
65.17,-0.42,59.98,64.3,70.68,98.38,False,,,,,0
51.41,9.73,74.09,81.98,73.23,283.14,False,,,,,0
57.58,9.88,82.64,70.63,39.24,32.22,True,,,,,3
41.12,2.43,83.85,60.33,47.68,184.7,False,,,,,0
80.73,10.32,73.06,39.9,69.2,66.07,True,,,,,3
69.45,11.49,74.64,64.5,35.18,110.95,False,,,,,0
67.29,5.31,87.81,100.0,77.15,257.77,False,,,,,0
41.37,3.53,71.92,75.99,27.15,218.05,False,,,,,0
65.52,12.1,75.38,78.73,56.69,248.14,True,,,,,4
74.37,-0.52,71.82,52.76,98.86,68.53,False,,,,,0
68.37,12.33,79.33,85.06,75.89,184.3,False,,,,,0
62.02,15.09,89.46,82.18,85.76,238.42,False,,,,,0
58.02,3.96,79.3,51.41,11.01,161.61,False,,,,,0
65.3,10.67,79.04,76.6,79.61,156.01,False,,,,,0
86.77,4.99,60.43,64.72,76.51,108.34,False,,,,,0
63.93,5.2,82.91,76.29,62.32,86.35,True,,,,,1
48.33,9.59,70.72,75.16,28.23,183.85,False,,,,,0
70.93,11.13,75.6,100.0,76.78,307.28,True,,,,,0
74.06,11.9,82.51,72.13,83.33,229.74,True,,,,,3
68.41,15.67,74.78,72.11,69.85,62.1,False,,,,,0
41.15,1.6,68.73,75.26,66.39,170.73,True,,,,,1
53.04,12.78,71.54,96.77,100.0,85.32,True,,,,,2
82.82,16.56,72.09,83.56,73.14,160.4,False,,,,,0
61.44,8.11,91.08,100.0,49.55,102.74,False,,,,,0
58.23,10.5,65.33,96.25,17.05,193.38,True,,,,,1
65.41,13.48,91.13,82.44,100.0,30.71,True,,,,,1
46.84,6.71,84.64,50.71,19.33,179.17,False,,,,,0
94.18,6.57,73.76,54.62,39.42,110.22,False,,,,,0
61.57,6.67,64.56,77.27,26.82,108.85,False,,,,,0
40.48,10.4,89.29,72.66,69.44,198.55,True,,,,,1
69.84,1.05,85.48,97.46,72.18,53.82,False,,,,,0
73.59,11.63,90.64,100.0,31.59,71.14,False,,,,,0
70.48,9.1,78.9,85.53,100.0,188.27,True,,,,,2
53.66,5.23,81.24,84.38,36.75,193.29,True,,,,,2
46.97,4.75,87.25,86.44,79.07,83.84,True,,,,,5
51.68,6.86,63.25,35.87,43.36,251.53,False,,,,,0
37.05,15.22,68.25,73.59,49.88,295.05,False,,,,,0
40.26,5.5,74.57,40.25,82.7,146.43,True,,,,,6
73.59,14.22,80.9,54.46,49.98,53.19,True,,,,,0
49.62,3.65,89.37,66.42,100.0,118.48,False,,,,,0
81.76,8.85,66.29,64.01,32.84,250.45,False,,,,,0
46.37,9.42,74.99,100.0,63.17,127.07,False,,,,,0
37.57,6.91,71.81,54.25,100.0,268.69,False,,,,,0
54.18,4.23,71.39,53.15,84.11,132.4,False,,,,,0
53.09,8.21,70.48,58.11,84.07,208.28,False,,,,,0
38.26,5.3,71.35,80.86,76.88,146.51,False,,,,,0
41.35,10.81,80.69,68.14,81.47,132.68,False,,,,,0
47.08,13.1,71.92,49.52,53.34,-64.2,False,,,,,0
45.59,3.69,76.22,40.65,69.32,315.47,False,,,,,0
54.34,7.99,75.04,100.0,66.32,199.35,True,,,,,0
88.64,10.31,82.04,100.0,69.43,84.39,False,,,,,0
54.42,2.71,76.88,100.0,82.2,232.04,False,,,,,0
62.66,16.36,75.31,66.43,55.15,106.05,True,,,,,2
78.86,5.73,85.95,44.83,58.86,200.09,False,,,,,0
35.37,4.62,78.84,100.0,45.83,-43.81,True,,,,,2
66.33,4.88,62.15,60.51,65.86,144.57,False,,,,,0
43.11,11.46,83.96,48.22,74.1,-5.07,False,,,,,0
64.84,6.19,96.08,43.92,92.62,150.2,False,,,,,0
52.96,10.76,76.35,80.37,44.36,94.76,True,,,,,1
93.15,10.49,71.82,51.54,41.12,86.09,False,,,,,0
39.18,8.98,84.5,36.25,53.54,256.91,False,,,,,0
86.08,8.13,82.96,55.06,15.61,284.02,False,,,,,0
60.1,4.09,82.54,34.9,50.22,88.71,False,,,,,0
65.67,11.02,72.81,100.0,59.21,160.02,False,,,,,0
56.57,5.81,92.84,64.86,71.83,32.09,False,,,,,0
57.73,10.86,75.67,86.74,44.29,142.66,False,,,,,0
75.72,7.13,51.12,25.91,72.04,249.96,True,,,,,5
77.84,15.44,75.86,71.55,70.16,155.99,False,,,,,0
69.78,7.25,65.9,96.25,63.43,114.34,False,,,,,0
61.83,8.33,75.18,45.28,64.14,172.81,True,,,,,1
56.83,10.57,75.73,96.42,61.8,174.93,False,,,,,0
85.83,7.52,71.74,73.68,77.49,204.39,True,,,,,4
65.25,17.32,71.46,83.98,72.46,100.72,True,,,,,1
79.58,0.09,64.97,31.18,74.34,110.22,False,,,,,0
66.54,4.59,55.59,88.66,76.82,299.62,False,,,,,0
52.57,18.15,71.97,87.45,100.0,230.35,True,,,,,2
45.34,2.85,75.49,95.39,47.18,120.96,False,,,,,0
47.98,3.52,72.78,91.59,72.74,132.42,False,,,,,0
78.38,12.77,77.09,72.01,68.73,173.22,True,,,,,1
23.22,10.15,62.74,92.39,100.0,229.04,False,,,,,0
25.36,9.22,67.2,58.48,62.96,102.62,False,,,,,0
28.93,23.57,83.76,80.4,45.91,56.39,True,,,,,3
47.49,14.44,67.57,71.23,82.08,227.21,True,,,,,4
75.06,17.52,88.35,35.95,75.91,220.66,False,,,,,0
74.16,4.15,77.61,72.84,74.96,41.67,False,,,,,0
59.74,11.32,81.0,95.26,52.4,144.23,False,,,,,0
63.77,15.04,79.61,60.17,53.52,169.79,True,,,,,0
68.61,8.31,77.96,71.77,30.24,24.27,False,,,,,0
54.7,5.03,74.05,66.56,36.45,196.68,True,,,,,2
65.26,5.2,72.26,72.13,50.76,230.29,False,,,,,0
55.53,17.17,78.35,95.62,66.47,284.16,False,,,,,0
83.23,19.48,69.01,95.58,62.4,271.17,False,,,,,0
73.47,10.49,70.42,100.0,69.58,218.04,False,,,,,0
37.29,5.57,71.53,69.34,53.97,100.06,True,,,,,1
56.92,3.09,62.47,100.0,32.07,133.44,False,,,,,0
66.24,12.47,62.06,62.06,95.04,75.11,True,,,,,3
42.8,11.9,81.99,44.45,53.5,15.73,True,,,,,1
50.24,14.38,80.17,94.41,55.22,3.73,False,,,,,0
70.84,10.41,61.75,57.42,58.76,85.34,True,,,,,5
48.04,17.78,69.95,77.09,34.0,143.5,False,,,,,0
69.66,16.44,83.22,20.89,80.2,157.34,False,,,,,0
67.64,15.47,68.8,65.54,47.15,111.67,True,,,,,0
42.58,9.67,98.88,98.62,93.69,114.68,False,,,,,0
68.41,8.75,84.45,100.0,76.98,189.75,False,,,,,0
28.41,6.72,76.51,88.94,57.57,223.88,False,,,,,0
62.11,12.64,88.6,38.56,0.0,229.12,False,,,,,0
70.22,6.88,67.0,65.75,100.0,266.12,False,,,,,0
42.0,13.06,73.42,63.11,100.0,98.16,True,,,,,0
61.4,1.91,74.73,78.2,63.65,63.92,False,,,,,0
77.42,6.91,74.15,64.18,81.42,264.55,False,,,,,0
55.15,4.45,82.75,58.54,97.16,100.51,True,,,,,2
63.55,11.28,62.09,96.62,96.51,28.9,False,,,,,0
73.69,12.54,83.21,76.17,51.79,119.4,False,,,,,0
55.56,20.12,62.53,100.0,70.72,71.62,False,,,,,0
45.62,6.42,87.61,60.76,69.12,143.75,True,,,,,1
73.03,21.08,61.21,100.0,35.05,100.59,False,,,,,0
64.19,-3.06,75.74,100.0,61.85,119.24,False,,,,,0
58.32,10.82,75.04,97.4,45.37,35.73,False,,,,,0
80.1,4.42,72.42,79.58,67.71,332.82,False,,,,,0
65.99,5.04,78.42,84.5,75.58,224.73,False,,,,,0
70.7,9.54,50.77,42.32,38.11,60.11,True,,,,,0
42.16,9.4,56.41,91.65,97.2,210.54,True,,,,,3
42.47,16.03,66.21,82.28,68.94,149.47,False,,,,,0
72.89,7.22,93.26,61.11,50.48,93.17,False,,,,,0
30.63,6.26,84.24,81.63,35.63,143.67,True,,,,,3
82.94,5.2,64.01,79.28,67.01,101.21,False,,,,,0
85.0,8.26,75.16,69.91,62.76,144.31,False,,,,,0
41.09,11.28,79.77,28.41,57.68,148.34,False,,,,,0
58.08,7.67,71.39,77.8,89.1,207.68,True,,,,,3
61.34,2.96,61.68,55.6,83.2,103.56,True,,,,,3
42.87,11.94,66.08,81.66,76.45,229.09,False,,,,,0
82.16,3.25,71.96,61.99,29.14,196.1,False,,,,,0
73.75,4.36,58.04,98.42,52.87,111.78,True,,,,,3
71.86,13.86,73.52,65.75,94.18,158.38,True,,,,,5
74.46,8.51,87.7,53.15,64.96,178.7,False,,,,,0
73.8,11.19,66.77,47.23,89.55,161.31,True,,,,,1
48.09,8.92,61.85,47.38,85.46,73.31,False,,,,,0
54.75,14.78,79.38,100.0,63.82,194.11,True,,,,,2
61.03,12.78,67.4,80.79,58.2,56.75,False,,,,,0
60.54,11.11,69.6,51.68,100.0,203.23,False,,,,,0
64.49,12.49,72.22,58.99,63.64,241.08,True,,,,,2
51.22,2.74,68.86,44.52,81.6,104.76,False,,,,,0
34.6,11.92,73.6,75.13,22.04,143.91,False,,,,,0
70.32,5.4,78.42,100.0,80.82,143.72,True,,,,,1
55.68,6.59,60.52,63.69,48.88,55.52,False,,,,,0
63.98,10.05,71.58,100.0,100.0,110.86,False,,,,,0
76.0,1.77,65.16,91.99,73.74,99.84,False,,,,,0
36.32,16.7,93.25,69.98,86.68,91.16,False,,,,,0
59.19,7.41,51.76,83.59,35.39,84.18,False,,,,,0
63.52,6.33,59.58,52.96,94.57,204.16,False,,,,,0
63.03,16.76,74.68,53.55,38.83,78.77,True,,,,,3
61.01,5.33,85.13,69.34,43.28,301.75,False,,,,,0
85.85,18.6,78.21,48.33,75.4,72.92,False,,,,,0
44.95,1.33,58.61,100.0,91.05,125.73,False,,,,,0
50.74,12.32,78.14,56.66,81.88,92.72,True,,,,,4
45.35,8.55,73.37,90.14,50.54,277.53,False,,,,,0
80.98,5.97,55.25,94.17,67.46,207.69,False,,,,,0
42.21,4.16,82.58,89.58,60.47,210.56,True,,,,,2
70.52,13.15,77.52,37.33,70.79,108.2,True,,,,,1
62.42,0.54,63.11,62.86,47.3,150.08,True,,,,,0
32.2,18.13,78.45,76.97,54.9,66.3,False,,,,,0
69.76,9.09,69.36,63.01,42.42,118.85,False,,,,,0
56.3,11.14,73.79,53.29,72.02,166.13,False,,,,,0
64.6,2.45,78.23,83.15,84.09,210.39,False,,,,,0
62.65,4.96,81.55,61.94,32.99,133.74,True,,,,,2
28.83,10.36,54.18,52.13,57.69,186.08,False,,,,,0
50.68,4.29,72.64,73.44,34.18,73.44,False,,,,,0
48.13,5.42,78.7,40.34,100.0,84.13,False,,,,,0
47.67,9.84,82.45,78.03,95.48,226.7,False,,,,,0
77.79,2.58,68.09,45.78,46.65,112.67,False,,,,,0
70.9,9.9,74.63,47.95,70.36,275.13,False,,,,,0
90.65,10.04,71.71,43.45,39.79,-16.92,False,,,,,0
50.43,7.0,68.12,70.26,34.11,43.55,False,,,,,0
77.3,14.63,85.12,66.16,56.0,151.67,False,,,,,0
38.34,3.68,62.52,66.31,86.75,284.53,False,,,,,0
72.32,9.25,65.56,62.06,40.11,243.95,False,,,,,0
34.91,10.67,71.67,91.59,43.68,127.66,True,,,,,3
51.71,12.65,50.78,60.14,50.48,210.98,False,,,,,0
57.99,6.75,73.45,87.19,65.39,82.72,True,,,,,2
78.1,9.58,54.49,51.1,65.2,145.07,False,,,,,0
88.37,12.72,81.69,32.42,100.0,184.66,False,,,,,0
61.32,6.89,70.22,87.58,36.07,174.64,False,,,,,0
63.35,9.7,61.19,75.91,100.0,172.88,False,,,,,0
67.05,6.56,84.92,60.64,98.37,104.16,False,,,,,0
39.36,11.05,76.75,42.18,100.0,254.55,True,,,,,4
61.45,13.15,78.31,70.81,44.52,103.63,True,,,,,1
45.32,13.06,65.79,83.6,46.75,49.5,True,,,,,1
80.94,13.06,67.19,49.04,54.02,132.3,True,,,,,5
52.29,7.41,72.32,58.86,97.59,57.87,False,,,,,0
68.26,9.36,82.51,69.1,50.91,222.04,False,,,,,0
77.5,3.13,84.62,81.76,91.17,144.63,True,,,,,3
80.62,20.57,104.58,29.59,81.91,228.22,False,,,,,0
51.18,10.15,75.42,39.83,57.84,221.27,True,,,,,1
71.5,9.11,63.59,67.95,27.31,184.58,False,,,,,0
39.54,15.6,77.71,98.67,47.97,52.0,False,,,,,0
60.38,19.28,63.48,57.36,58.24,170.43,True,,,,,2
21.46,1.5,69.42,87.12,64.46,244.18,False,,,,,0
51.82,5.63,75.95,72.45,40.75,159.75,True,,,,,3
65.79,8.77,78.44,88.14,83.35,-62.95,True,,,,,2
28.08,12.14,85.42,74.19,96.95,118.33,False,,,,,0
21.17,14.09,67.24,100.0,45.39,193.5,False,,,,,0
37.17,19.28,84.62,100.0,82.83,125.06,False,,,,,0
68.36,20.24,91.28,100.0,68.21,134.36,False,,,,,0
39.79,12.31,81.54,82.25,100.0,86.3,True,,,,,1
65.25,14.19,81.88,64.26,64.49,315.7,False,,,,,0
73.11,5.65,66.65,83.66,32.11,222.97,True,,,,,1
71.76,17.04,97.34,50.55,21.24,188.77,False,,,,,0
51.95,12.15,69.71,90.73,100.0,208.13,False,,,,,0
68.85,16.07,77.56,40.69,69.34,166.69,True,,,,,1
81.9,5.29,70.71,36.16,43.07,23.33,True,,,,,1
80.15,6.18,66.61,59.16,100.0,119.69,False,,,,,0
100.4,11.6,76.78,47.28,81.64,149.87,False,,,,,0
52.62,10.73,66.27,100.0,89.13,94.42,True,,,,,2
53.41,23.17,65.33,78.66,100.0,-26.2,True,,,,,2
53.45,6.4,80.77,72.99,100.0,239.26,True,,,,,1
47.31,13.42,91.86,46.68,69.82,97.51,False,,,,,0
67.64,7.5,89.59,64.59,77.44,309.83,False,,,,,0
52.8,5.01,51.32,94.53,57.68,97.75,False,,,,,0
51.03,1.94,78.14,61.64,56.69,74.09,False,,,,,0
66.5,8.92,76.8,68.94,57.73,109.17,False,,,,,0
35.1,11.93,72.07,92.58,63.51,161.16,True,,,,,1
67.67,9.19,90.38,64.78,90.02,197.76,False,,,,,0
78.7,13.98,65.6,40.19,59.13,39.55,True,,,,,3
37.01,15.88,71.12,57.63,82.75,186.76,False,,,,,0
40.68,9.69,83.37,46.02,14.14,251.88,False,,,,,0
69.23,12.21,77.11,70.5,51.25,150.15,False,,,,,0
38.7,7.99,75.26,96.29,80.9,193.46,True,,,,,2
55.04,3.84,110.7,91.48,69.75,51.47,False,,,,,0
49.54,3.1,81.63,62.64,78.58,177.96,True,,,,,2
47.4,12.05,79.28,55.17,45.93,240.7,True,,,,,3
53.69,8.42,67.23,91.21,100.0,77.74,False,,,,,0
38.72,8.32,71.95,64.71,96.45,147.01,False,,,,,0
48.81,6.51,81.89,60.87,30.65,147.48,False,,,,,0
74.7,5.1,77.47,49.37,19.7,192.1,False,,,,,0
47.0,14.83,83.19,81.38,66.25,197.49,False,,,,,0
50.79,16.2,81.85,93.02,5.46,157.36,True,,,,,1
91.91,2.69,77.47,57.78,76.42,0.62,True,,,,,2
44.53,1.05,62.34,61.24,57.42,222.07,False,,,,,0
66.23,18.66,74.21,46.54,71.58,201.68,False,,,,,0
59.36,18.32,73.63,85.67,56.66,113.08,True,,,,,2
58.86,3.4,68.91,25.49,58.38,158.54,False,,,,,0
60.0,4.28,75.01,43.73,81.72,137.02,False,,,,,0
46.18,6.27,67.64,72.72,30.32,49.13,False,,,,,0
21.62,11.31,84.96,93.45,71.44,199.49,False,,,,,0
53.97,13.44,78.44,60.05,59.4,127.92,False,,,,,0
69.65,4.3,77.45,68.67,73.45,155.8,False,,,,,0
38.31,14.59,67.1,32.64,48.09,117.17,False,,,,,0
71.2,12.22,80.62,70.78,47.16,178.43,False,,,,,0
78.1,11.76,77.96,86.36,48.14,235.91,True,,,,,3
76.46,15.19,83.79,45.41,89.68,153.02,True,,,,,0
72.63,17.83,66.55,59.93,51.27,218.84,True,,,,,2
71.16,6.28,63.5,51.34,76.12,157.9,False,,,,,0
35.25,-0.17,59.99,52.66,39.87,254.04,False,,,,,0
52.91,10.45,87.63,90.14,80.48,37.05,False,,,,,0
80.07,9.86,69.99,76.24,55.69,245.22,False,,,,,0
51.0,11.53,79.85,68.7,58.73,91.26,True,,,,,2
34.21,17.55,77.47,100.0,74.35,277.27,False,,,,,0
54.69,14.71,55.86,67.58,65.51,-26.0,False,,,,,0
63.79,5.15,80.69,84.98,70.36,113.38,False,,,,,0
62.05,20.46,72.5,79.06,19.0,120.09,False,,,,,0
48.66,13.58,77.44,53.2,77.49,139.69,False,,,,,0
78.79,23.39,80.27,83.49,40.22,53.6,False,,,,,0
60.6,10.15,75.12,82.27,98.87,96.69,False,,,,,0
62.92,13.42,76.28,62.89,24.31,109.6,True,,,,,2
81.17,4.09,79.94,63.83,90.67,278.46,False,,,,,0
60.72,11.84,69.09,96.4,47.37,47.26,False,,,,,0
56.33,4.24,64.03,54.73,100.0,131.27,False,,,,,0
64.43,8.08,67.0,35.56,66.0,326.28,False,,,,,0
71.07,5.57,92.59,37.52,70.09,37.63,False,,,,,0
61.72,7.57,70.64,59.8,22.69,27.66,True,,,,,1
73.37,7.35,66.75,45.86,95.12,133.02,True,,,,,2
55.25,9.52,77.07,83.05,76.73,213.25,True,,,,,3
75.76,16.93,59.66,100.0,88.55,220.31,True,,,,,3
75.42,0.58,72.88,44.74,53.26,-28.67,True,,,,,3
72.31,15.84,67.9,68.71,79.57,108.35,False,,,,,0
52.9,6.1,96.04,81.49,56.87,247.68,False,,,,,0
50.27,19.87,72.34,85.36,55.13,203.17,False,,,,,0
54.3,11.38,68.93,91.13,49.13,64.75,False,,,,,0
60.87,-1.82,67.83,80.37,65.11,163.11,False,,,,,0
47.89,2.82,76.43,84.49,71.94,199.99,False,,,,,0
38.73,3.47,76.77,72.4,48.35,28.03,False,,,,,0
58.07,19.07,77.67,77.01,31.24,200.56,False,,,,,0
58.85,13.61,96.98,45.12,78.31,223.99,False,,,,,0
52.97,11.93,83.08,80.26,96.25,102.6,True,,,,,0
63.84,11.6,69.68,58.33,55.03,202.81,False,,,,,0
60.24,18.8,62.07,62.9,77.27,209.33,True,,,,,0
64.55,20.76,77.46,83.88,93.78,132.6,False,,,,,0
73.66,7.14,75.94,32.69,85.84,77.63,True,,,,,5
60.44,11.0,58.35,65.63,46.31,74.91,False,,,,,0
62.53,14.56,83.8,95.84,100.0,110.18,False,,,,,0
77.51,11.27,81.94,72.94,79.49,225.65,False,,,,,0
57.81,7.03,73.8,58.89,53.37,61.09,False,,,,,0
68.5,9.13,68.46,61.16,53.22,31.36,False,,,,,0
61.79,4.91,91.88,74.02,58.58,91.2,False,,,,,0
55.8,9.32,82.2,72.69,14.08,106.12,True,,,,,4
78.03,10.42,84.68,93.47,38.01,45.64,False,,,,,0
53.4,10.21,74.61,67.38,52.7,248.17,True,,,,,3
70.23,13.12,72.91,56.85,35.62,138.66,False,,,,,0
81.19,6.85,64.43,69.49,53.81,142.2,False,,,,,0
79.73,16.03,75.96,77.15,89.17,197.48,True,,,,,1
66.8,9.41,74.97,88.55,70.01,-0.29,False,,,,,0
53.08,5.49,82.52,75.73,100.0,72.23,False,,,,,0
66.31,4.04,66.6,30.96,62.52,354.31,True,,,,,3
54.11,2.92,75.94,59.58,69.42,155.55,False,,,,,0
78.4,3.22,76.56,71.22,70.41,219.17,False,,,,,0
45.6,5.95,67.86,44.52,72.73,-25.33,True,,,,,3
85.66,15.9,70.9,100.0,47.21,202.63,False,,,,,0
31.76,6.44,68.17,59.67,70.01,170.43,False,,,,,0
63.78,3.36,56.97,71.18,57.35,168.45,False,,,,,0
102.34,9.35,87.7,50.31,46.25,133.14,False,,,,,0
72.67,15.5,70.08,100.0,64.99,347.43,False,,,,,0
34.75,4.68,57.69,52.71,97.3,335.43,False,,,,,0
48.59,11.76,75.03,64.52,20.88,162.85,False,,,,,0
61.11,10.55,64.81,83.66,93.49,234.88,False,,,,,0
66.56,9.28,73.19,68.83,44.66,140.24,True,,,,,1
58.34,12.24,59.33,46.51,83.17,139.58,False,,,,,0
69.69,14.3,66.54,98.86,48.76,132.4,False,,,,,0
87.62,9.09,60.46,84.35,37.54,57.83,True,,,,,7
53.98,5.98,65.16,62.14,53.78,136.41,False,,,,,0
60.07,5.45,81.69,69.4,35.34,258.97,False,,,,,0
78.82,11.95,71.45,80.6,100.0,71.77,True,,,,,2
55.71,14.79,63.78,67.97,73.37,129.21,False,,,,,0
47.02,5.91,80.14,67.34,56.24,170.83,False,,,,,0
40.24,12.74,61.79,62.43,100.0,218.66,True,,,,,2
44.17,8.09,62.78,24.68,65.31,40.42,False,,,,,0
60.49,5.99,77.37,73.46,90.57,29.24,True,,,,,4
70.39,19.67,63.97,60.58,6.08,132.18,True,,,,,2
41.93,7.46,74.49,58.13,67.63,202.49,False,,,,,0
53.42,7.78,93.31,40.05,24.3,127.25,True,,,,,2
46.92,9.59,68.67,73.07,43.39,83.46,False,,,,,0
67.09,3.23,84.34,73.15,30.02,211.47,False,,,,,0
71.62,13.2,99.86,96.95,41.96,265.48,False,,,,,0
68.85,10.03,90.59,64.68,49.96,131.58,False,,,,,0
38.95,10.88,65.69,67.9,81.38,168.66,False,,,,,0
74.85,6.03,79.81,66.71,52.38,181.47,True,,,,,2
68.05,15.02,69.11,52.54,83.12,170.04,False,,,,,0
42.4,19.4,63.78,80.99,45.34,170.02,False,,,,,0
100.27,11.63,76.65,82.42,100.0,52.67,False,,,,,0
78.13,15.35,60.99,43.27,44.11,231.17,False,,,,,0
48.91,2.74,70.03,85.82,85.47,-18.12,False,,,,,0
54.04,6.66,61.99,64.78,80.29,259.73,False,,,,,0
56.25,8.12,76.69,92.03,49.93,190.08,False,,,,,0
37.59,10.56,77.28,74.89,27.49,174.75,False,,,,,0
76.25,8.99,83.53,53.42,79.5,222.29,False,,,,,0
75.12,11.7,84.76,60.35,49.21,55.88,False,,,,,0
42.44,15.48,70.09,74.91,92.08,151.16,False,,,,,0
61.15,4.91,68.43,100.0,61.33,103.08,False,,,,,0
60.25,13.3,71.07,60.42,37.21,103.81,True,,,,,5
40.45,14.2,73.0,85.9,97.58,231.57,True,,,,,6
70.04,13.11,83.21,100.0,72.54,83.66,False,,,,,0
41.71,4.29,55.46,52.92,55.15,143.49,False,,,,,0
47.68,7.36,72.89,100.0,49.22,231.24,True,,,,,3
75.35,14.6,89.3,66.06,100.0,196.24,False,,,,,0
64.94,17.04,65.78,96.65,42.44,283.29,False,,,,,0
67.29,0.77,68.34,70.78,35.53,288.85,True,,,,,0
71.71,10.2,72.96,48.03,78.01,116.43,False,,,,,0
67.16,7.44,86.63,84.07,66.7,246.67,True,,,,,2
57.74,-0.59,86.32,51.31,77.92,264.74,False,,,,,0
72.89,5.25,84.65,43.81,44.16,75.35,True,,,,,1
84.33,1.96,86.72,47.86,89.8,103.83,False,,,,,0
74.12,9.81,69.06,69.14,10.47,6.29,False,,,,,0
53.53,13.74,77.5,59.87,46.32,137.92,True,,,,,1
90.41,13.67,58.21,85.02,64.56,158.15,True,,,,,1
76.56,9.99,51.16,75.58,84.08,121.45,True,,,,,1
57.53,13.07,67.56,87.87,86.42,154.18,False,,,,,0
65.97,7.7,66.4,46.79,50.0,204.18,False,,,,,0
68.5,6.79,75.97,59.75,78.74,60.05,False,,,,,0
49.06,13.23,88.71,72.23,97.18,62.68,False,,,,,0
50.44,5.27,72.1,52.31,49.28,23.06,False,,,,,0
76.1,16.89,87.11,44.39,43.74,91.97,False,,,,,0
65.2,9.05,72.95,70.35,100.0,74.97,False,,,,,0
71.35,7.74,66.04,67.2,100.0,36.43,False,,,,,0
79.7,19.39,75.09,64.54,64.01,35.71,True,,,,,1
49.44,5.41,68.3,84.84,48.97,53.15,False,,,,,0
55.67,3.87,78.03,53.06,91.32,174.14,True,,,,,2
