Temperature_C,Vibration_mms,Sound_dB,Oil_Level_pct,Coolant_Level_pct,Power_Consumption_kW,AI_Supervision,Laser_Intensity,Hydraulic_Pressure_bar,Coolant_Flow_L_min,Heat_Index,AI_Override_Events
67.58,9.4,83.88,50.24,46.24,297.07,False,,,,,0
54.09,9.24,89.52,59.46,57.49,160.22,True,,,,,1
58.47,2.35,66.89,62.33,99.89,10.11,False,,,,,0
56.08,10.86,83.99,79.1,67.74,205.08,True,,,,,2
68.82,11.26,64.87,82.48,24.62,214.73,False,,,,,0
55.98,2.73,87.95,98.67,58.05,161.17,False,,,,,0
44.99,16.94,72.5,39.8,71.06,81.35,True,,,,,1
48.59,11.51,59.95,84.94,79.76,182.25,True,,,,,4
79.27,9.88,95.62,45.23,52.15,200.25,True,,,,,5
80.4,8.49,70.91,60.85,70.29,170.74,False,,,,,0
65.18,11.08,56.59,49.98,84.24,104.25,True,,,,,0
36.32,5.27,87.66,87.49,72.8,132.91,True,,,,,1
52.13,9.22,66.45,46.97,100.0,47.62,True,,,,,2
66.99,6.86,67.56,61.93,70.11,104.4,False,,,,,0
40.04,6.87,69.64,68.88,42.21,239.08,False,,,,,0
25.11,14.52,77.57,56.87,85.6,66.0,False,,,,,0
50.12,-2.53,62.35,58.02,60.56,112.66,False,,,,,0
78.41,14.82,68.47,100.0,11.45,201.06,False,,,,,0
47.12,5.28,80.73,46.57,99.03,247.96,False,,,,,0
39.97,12.74,72.44,59.66,55.86,78.24,False,,,,,0
76.11,20.38,64.5,68.11,62.66,315.15,False,,,,,0
44.18,3.12,67.16,81.69,68.64,109.91,True,,,,,3
59.98,16.97,82.54,77.08,87.67,149.87,False,,,,,0
61.89,14.03,79.99,73.42,90.69,195.73,False,,,,,0
52.96,12.41,71.94,100.0,63.47,178.9,False,,,,,0
55.49,10.59,83.51,53.89,56.54,323.13,True,,,,,2
76.42,13.14,79.34,52.09,72.72,229.77,False,,,,,0
69.07,7.5,71.15,64.78,3.96,100.93,False,,,,,0
68.7,15.41,62.42,77.7,61.05,252.64,False,,,,,0
89.56,9.51,64.65,62.53,53.22,135.16,False,,,,,0
65.44,10.33,71.4,65.64,77.7,186.99,False,,,,,0
71.97,10.33,54.35,100.0,43.28,124.42,False,,,,,0
51.49,17.02,65.08,69.9,94.47,110.23,False,,,,,0
66.02,17.61,80.86,70.51,48.85,-21.75,True,,,,,0
66.94,7.19,72.49,51.92,30.04,68.18,True,,,,,2
71.43,5.12,64.76,93.85,86.81,85.19,False,,,,,0
48.21,3.04,76.25,64.19,47.47,259.44,False,,,,,0
48.66,9.37,71.33,65.87,57.93,-62.55,True,,,,,1
66.67,15.37,69.4,78.25,77.98,170.43,False,,,,,0
93.18,14.33,76.0,79.29,25.65,240.73,False,,,,,0
95.97,6.41,58.08,64.31,72.73,220.33,False,,,,,0
31.37,10.7,85.61,75.76,59.39,163.32,True,,,,,2
63.38,5.74,70.82,91.24,27.01,128.97,True,,,,,5
48.57,4.47,82.6,86.0,64.62,104.04,False,,,,,0
70.4,10.92,68.66,46.79,59.86,171.16,False,,,,,0
71.32,0.55,77.09,53.54,45.72,251.64,False,,,,,0
70.3,4.2,63.55,77.37,71.28,-22.16,False,,,,,0
64.24,8.47,74.15,37.14,48.47,152.0,True,,,,,3
60.51,10.63,57.66,80.67,81.97,150.67,False,,,,,0
64.5,14.12,88.42,54.07,83.16,225.94,True,,,,,4
82.15,9.21,76.66,95.53,74.51,238.25,False,,,,,0
51.55,3.24,82.33,100.0,91.1,228.53,True,,,,,1
71.89,14.7,72.79,74.53,81.14,219.65,False,,,,,0
65.65,15.19,69.69,61.05,52.79,150.18,False,,,,,0
57.76,12.58,81.14,92.85,32.68,234.59,False,,,,,0
65.63,3.31,76.93,90.97,44.63,115.61,False,,,,,0
80.53,6.77,71.92,99.96,67.43,171.33,False,,,,,0
52.57,12.11,67.19,30.27,62.67,189.21,False,,,,,0
63.92,6.73,90.94,80.8,90.21,190.97,False,,,,,0
97.25,5.44,73.47,45.13,59.08,229.18,False,,,,,0
76.9,7.93,79.41,63.5,100.0,63.83,False,,,,,0
70.33,8.74,69.34,43.84,70.14,238.29,False,,,,,0
76.3,12.56,63.23,49.98,61.37,120.33,False,,,,,0
48.41,9.03,68.07,46.12,90.36,65.51,False,,,,,0
68.65,4.68,73.27,100.0,100.0,114.48,False,,,,,0
56.9,7.33,59.13,93.36,43.1,164.65,True,,,,,1
77.93,9.83,67.79,66.16,81.42,163.54,False,,,,,0
72.29,19.99,63.98,52.13,75.35,42.36,False,,,,,0
77.99,11.53,81.99,66.06,100.0,230.92,False,,,,,0
61.71,16.63,58.07,56.59,67.98,185.3,True,,,,,5
48.96,9.95,104.07,73.7,95.39,213.58,True,,,,,1
38.55,9.82,73.54,48.9,33.74,82.96,False,,,,,0
53.16,18.06,69.85,44.35,66.9,161.09,False,,,,,0
47.42,8.5,66.95,90.42,76.46,-22.25,True,,,,,2
41.5,6.65,87.19,50.37,70.96,153.08,False,,,,,0
67.23,5.52,87.57,53.53,61.83,187.05,False,,,,,0
59.96,12.69,87.4,97.32,18.94,235.73,False,,,,,0
63.27,17.61,56.08,59.82,73.04,116.32,True,,,,,1
35.41,8.91,76.47,68.52,60.75,155.17,False,,,,,0
51.52,15.31,80.76,75.12,69.47,7.14,False,,,,,0
68.57,6.17,67.09,51.64,73.9,178.45,True,,,,,0
54.32,11.3,66.96,49.3,89.63,90.19,True,,,,,2
83.38,2.36,62.06,94.05,69.64,-41.08,False,,,,,0
87.12,9.82,52.96,73.18,6.76,159.93,False,,,,,0
65.82,21.75,77.75,85.66,72.53,173.36,True,,,,,2
58.17,17.96,67.6,78.41,36.92,205.57,False,,,,,0
65.57,10.34,93.17,43.38,44.36,213.8,False,,,,,0
91.4,10.04,59.72,89.22,80.6,-30.05,False,,,,,0
32.74,12.99,70.16,56.63,67.79,97.44,True,,,,,0
62.33,8.26,78.72,50.38,60.11,89.05,False,,,,,0
57.78,8.04,87.28,65.92,70.0,189.69,True,,,,,1
49.16,1.27,65.71,79.13,73.72,120.89,False,,,,,0
51.07,11.9,81.55,75.92,44.62,138.5,False,,,,,0
40.71,4.3,54.54,62.58,71.23,151.41,False,,,,,0
68.13,3.09,97.71,100.0,58.91,148.99,False,,,,,0
55.83,16.4,73.09,81.96,100.0,196.18,False,,,,,0
53.72,9.14,74.74,71.19,100.0,92.57,False,,,,,0
43.98,17.99,84.78,46.2,74.3,178.31,True,,,,,4
58.86,6.66,80.54,51.57,100.0,224.25,False,,,,,0
36.69,13.09,75.29,63.16,35.29,160.83,False,,,,,0
57.55,11.14,87.99,51.95,92.72,-78.04,True,,,,,2
48.28,5.13,42.92,51.92,50.81,79.83,True,,,,,1
52.45,1.08,84.1,52.5,100.0,89.51,False,,,,,0
60.93,-3.85,62.04,60.99,53.8,136.03,False,,,,,0
54.27,13.41,81.29,54.58,98.75,116.62,False,,,,,0
62.36,8.28,69.2,52.07,47.34,241.86,False,,,,,0
48.59,14.9,86.71,78.16,72.57,-21.73,True,,,,,1
67.72,10.86,76.84,72.42,51.18,62.18,False,,,,,0
52.13,7.81,64.04,63.06,69.79,274.94,False,,,,,0
70.33,10.66,62.18,87.03,59.08,204.61,True,,,,,2
66.22,7.5,70.09,36.36,88.68,89.75,True,,,,,2
47.99,-0.87,75.75,52.4,36.77,81.24,False,,,,,0
52.94,10.92,82.78,69.72,60.37,181.19,False,,,,,0
38.77,13.98,79.51,100.0,96.75,165.42,False,,,,,0
44.31,3.77,88.65,55.91,75.98,124.91,False,,,,,0
60.64,3.95,68.83,95.83,86.96,217.16,False,,,,,0
40.95,6.24,78.7,54.82,53.54,180.96,True,,,,,1
62.76,11.22,74.35,73.91,41.41,-56.54,False,,,,,0
74.33,15.85,65.26,78.24,43.45,128.23,False,,,,,0
52.02,8.42,80.99,32.68,47.87,259.37,False,,,,,0
40.4,12.29,77.72,67.92,69.43,117.89,False,,,,,0
67.65,11.38,85.23,75.64,69.39,200.83,False,,,,,0
59.65,7.91,83.09,75.27,46.58,277.57,False,,,,,0
48.33,7.11,71.99,99.1,79.27,86.14,False,,,,,0
71.02,16.22,72.88,80.72,82.42,209.02,False,,,,,0
54.44,18.23,73.76,56.93,100.0,104.04,False,,,,,0
86.83,9.81,62.6,53.25,0.88,160.07,True,,,,,1
42.25,11.94,72.99,64.91,38.96,174.21,True,,,,,2
46.26,12.07,82.75,37.34,66.34,77.51,False,,,,,0
68.48,9.67,60.77,70.37,27.86,102.46,False,,,,,0
47.67,5.39,73.04,44.54,86.02,196.63,True,,,,,1
62.93,9.75,75.87,85.53,73.84,72.19,False,,,,,0
71.21,11.5,78.89,27.74,100.0,109.68,False,,,,,0
69.44,15.06,80.8,82.76,62.01,86.78,False,,,,,0
57.96,13.37,73.21,76.58,100.0,73.41,False,,,,,0
89.22,-1.36,82.92,97.43,100.0,54.73,False,,,,,0
81.56,18.04,79.42,40.04,71.12,138.4,False,,,,,0
59.82,-0.4,65.03,25.6,73.83,172.9,True,,,,,1
51.53,7.14,67.26,98.97,100.0,174.23,True,,,,,3
60.01,7.49,58.59,62.13,85.59,134.31,True,,,,,2
61.33,7.74,57.06,55.46,17.02,181.32,True,,,,,1
77.39,4.03,69.11,62.97,95.14,258.91,False,,,,,0
65.89,-2.43,69.17,75.03,94.4,145.98,False,,,,,0
62.55,8.39,74.86,74.5,69.1,66.38,False,,,,,0
72.71,14.98,70.1,29.99,48.15,282.0,True,,,,,2
52.7,7.61,81.22,70.61,25.72,258.28,False,,,,,0
59.22,5.25,59.44,56.98,100.0,218.68,True,,,,,1
82.19,10.89,75.29,60.6,100.0,250.19,True,,,,,2
77.45,14.48,65.13,71.4,50.17,118.19,False,,,,,0
39.93,14.93,95.3,40.55,77.81,102.84,False,,,,,0
53.6,9.35,94.53,76.14,100.0,251.4,True,,,,,0
43.79,0.34,58.69,45.02,81.83,234.88,True,,,,,3
65.03,18.03,72.84,93.58,49.8,152.0,False,,,,,0
67.08,8.11,75.85,58.95,72.64,224.59,False,,,,,0
88.73,11.75,81.46,75.59,96.67,198.35,False,,,,,0
58.92,20.3,76.74,68.06,50.95,154.08,False,,,,,0
51.63,17.28,52.1,58.19,48.33,249.81,False,,,,,0
51.94,4.5,72.94,77.44,29.32,235.93,False,,,,,0
59.37,13.18,80.1,42.16,67.82,152.26,True,,,,,5
59.81,17.05,78.7,48.46,73.55,82.99,False,,,,,0
50.35,2.7,81.11,61.78,66.94,186.39,False,,,,,0
68.93,1.61,87.1,13.7,100.0,128.59,False,,,,,0
59.13,12.43,76.09,58.18,85.77,84.86,False,,,,,0
64.27,5.28,70.63,61.91,72.31,105.04,True,,,,,2
73.13,4.62,86.59,42.33,75.57,220.97,False,,,,,0
41.34,15.63,59.43,56.13,79.04,130.76,False,,,,,0
54.38,-1.04,47.42,63.53,77.46,40.7,False,,,,,0
69.75,4.66,82.1,38.28,46.49,257.8,False,,,,,0
68.38,18.09,76.71,78.12,23.22,253.34,True,,,,,2
85.7,9.33,81.26,96.61,78.96,-101.58,True,,,,,5
60.06,11.76,82.89,94.35,87.07,124.5,False,,,,,0
74.96,12.62,52.75,49.82,56.19,85.87,True,,,,,3
83.48,9.67,84.08,100.0,67.11,117.97,True,,,,,4
47.04,9.43,79.82,31.03,47.97,124.78,False,,,,,0
44.69,12.27,69.61,78.35,73.17,122.91,False,,,,,0
72.22,10.25,77.45,69.71,47.52,48.41,True,,,,,1
55.56,15.14,66.94,70.63,31.08,181.2,False,,,,,0
46.75,3.37,86.79,17.5,100.0,101.1,True,,,,,2
70.41,16.11,60.5,63.73,97.62,264.59,False,,,,,0
60.84,1.1,88.89,64.61,48.14,120.63,False,,,,,0
69.42,7.65,96.59,74.19,65.23,36.41,False,,,,,0
57.1,12.07,63.31,51.91,49.23,144.08,False,,,,,0
68.71,8.51,68.24,87.16,60.75,156.1,False,,,,,0
55.55,17.52,75.94,71.48,52.05,-69.83,False,,,,,0
55.47,11.43,77.16,66.45,56.39,196.69,True,,,,,2
72.05,9.23,75.68,83.17,39.09,43.99,False,,,,,0
34.36,10.85,58.33,75.46,100.0,164.17,False,,,,,0
72.38,8.41,61.67,66.42,37.86,218.2,False,,,,,0
74.81,12.34,79.41,28.55,100.0,138.92,False,,,,,0
78.25,8.45,75.06,100.0,18.19,137.69,False,,,,,0
50.12,9.73,97.65,55.71,89.69,125.73,True,,,,,3
79.98,10.73,68.37,100.0,66.42,236.26,False,,,,,0
47.78,4.72,58.4,87.77,74.41,145.37,False,,,,,0
29.69,18.53,74.93,100.0,42.05,89.6,True,,,,,2
80.95,10.38,83.26,79.58,51.95,123.87,False,,,,,0
52.04,7.3,69.67,58.71,76.62,85.94,False,,,,,0
55.5,7.53,54.51,100.0,34.45,233.26,False,,,,,0
71.56,10.91,74.06,79.01,67.61,131.96,True,,,,,2
47.56,7.3,67.92,72.31,64.53,130.72,True,,,,,2
75.35,8.6,60.03,77.1,56.71,151.98,False,,,,,0
70.8,12.08,88.45,91.2,69.51,293.9,True,,,,,1
57.58,-3.79,86.21,69.13,79.19,214.44,True,,,,,1
46.86,14.49,79.36,96.55,74.62,204.51,False,,,,,0
70.21,10.1,82.66,62.94,20.93,275.41,True,,,,,0
76.64,14.92,58.5,100.0,88.38,120.46,False,,,,,0
73.18,4.33,59.49,65.21,74.69,240.97,False,,,,,0
55.28,5.53,55.32,60.83,88.3,133.7,False,,,,,0
54.83,6.53,85.63,83.91,81.57,100.11,False,,,,,0
56.15,4.58,70.23,62.02,84.47,59.28,True,,,,,5
53.56,9.65,79.01,55.06,50.38,62.16,True,,,,,1
61.02,11.47,98.54,88.95,98.6,117.93,False,,,,,0
43.72,7.95,85.03,57.59,63.58,318.77,False,,,,,0
34.42,8.44,73.92,61.56,92.24,159.8,False,,,,,0
73.84,9.03,83.5,34.31,99.74,73.91,False,,,,,0
64.73,16.89,82.26,79.16,55.9,173.34,False,,,,,0
56.82,12.55,53.54,79.83,39.35,197.1,False,,,,,0
68.87,3.4,80.42,80.83,68.31,41.6,False,,,,,0
72.02,11.13,81.5,85.76,32.38,207.2,True,,,,,0
65.2,4.63,74.96,75.78,72.84,219.64,True,,,,,2
50.15,11.35,69.97,70.34,100.0,174.48,False,,,,,0
58.64,10.74,71.13,90.34,47.69,211.81,False,,,,,0
60.44,10.91,57.34,92.19,80.51,226.99,True,,,,,1
94.71,14.79,79.46,75.69,100.0,198.03,True,,,,,2
31.57,13.33,72.11,62.06,0.0,197.99,True,,,,,3
63.35,10.68,61.59,51.58,55.14,89.66,False,,,,,0
52.25,14.16,74.51,57.0,37.15,167.06,False,,,,,0
42.95,11.18,73.07,59.16,21.47,41.62,True,,,,,1
41.92,15.51,83.19,72.34,73.21,202.99,False,,,,,0
65.34,14.63,88.84,62.75,54.2,158.75,False,,,,,0
43.28,14.66,81.66,100.0,42.21,275.59,False,,,,,0
87.35,3.94,103.47,54.51,56.71,114.13,False,,,,,0
64.98,14.06,83.41,75.93,63.03,-30.02,True,,,,,2
58.69,11.24,76.33,18.47,21.44,279.39,True,,,,,3
73.82,6.82,63.52,100.0,60.13,109.49,False,,,,,0
56.25,7.96,96.18,84.83,81.73,167.19,False,,,,,0
63.61,8.74,73.68,52.07,84.46,251.07,False,,,,,0
77.36,4.41,99.21,56.59,46.83,221.95,False,,,,,0
49.11,7.55,92.42,71.92,50.76,21.09,False,,,,,0
79.12,19.68,74.95,64.26,100.0,52.85,False,,,,,0
68.94,8.59,78.43,37.5,81.35,214.47,False,,,,,0
32.35,11.65,85.79,80.85,71.96,18.17,False,,,,,0
72.14,11.72,71.51,71.96,85.81,262.86,False,,,,,0
67.61,5.2,81.53,98.74,52.98,139.47,False,,,,,0
48.78,9.24,75.83,76.74,58.91,12.38,False,,,,,0
69.09,12.38,68.34,68.84,32.19,58.0,False,,,,,0
65.35,13.89,75.46,77.32,64.81,60.54,False,,,,,0
61.37,10.54,71.16,66.59,57.13,235.35,False,,,,,0
72.02,3.69,76.76,61.38,50.21,159.15,True,,,,,4
64.96,4.64,76.32,87.41,64.34,215.28,True,,,,,1
36.28,10.13,67.37,100.0,100.0,153.79,False,,,,,0
47.06,8.66,61.64,100.0,82.04,51.26,False,,,,,0
58.08,6.35,83.98,90.27,65.87,179.53,True,,,,,3
69.62,12.53,78.43,81.44,52.42,99.83,False,,,,,0
52.96,11.98,83.51,73.2,39.16,91.64,True,,,,,3
61.79,8.32,82.1,76.26,100.0,199.3,False,,,,,0
33.81,13.65,76.38,100.0,56.69,-2.68,False,,,,,0
47.46,5.25,94.79,47.03,72.02,128.65,True,,,,,0
64.67,6.5,79.64,54.14,85.11,50.59,False,,,,,0
60.6,14.88,88.62,67.34,50.65,158.48,True,,,,,7
44.93,13.49,86.53,75.07,29.38,138.67,False,,,,,0
49.76,8.15,77.51,88.67,36.58,152.65,True,,,,,1
65.9,10.96,68.4,81.92,49.46,-4.79,False,,,,,0
53.05,20.5,77.49,59.7,56.41,228.13,False,,,,,0
66.74,12.45,79.41,40.84,54.31,78.21,False,,,,,0
58.39,13.46,77.59,57.45,81.64,209.71,False,,,,,0
67.62,13.08,80.13,54.69,45.17,183.26,True,,,,,3
62.12,14.42,81.36,67.59,37.86,124.33,True,,,,,5
53.94,17.01,68.11,84.69,60.88,107.12,False,,,,,0
72.5,11.96,85.05,90.59,39.73,106.09,False,,,,,0
62.78,8.03,71.92,42.26,38.18,202.91,False,,,,,0
53.42,4.18,79.99,78.23,73.64,3.62,True,,,,,5
62.83,8.28,88.91,66.28,58.61,50.32,True,,,,,1
52.82,8.85,75.09,73.52,25.24,201.22,False,,,,,0
85.17,9.17,73.93,84.04,100.0,219.22,False,,,,,0
55.17,14.02,88.01,91.22,30.52,159.34,True,,,,,0
51.23,12.39,97.38,38.88,21.05,161.96,True,,,,,2
42.49,13.8,75.4,99.0,55.95,103.13,True,,,,,1
68.25,6.12,63.68,56.71,39.23,200.97,False,,,,,0
27.58,8.74,80.01,55.61,62.5,349.95,True,,,,,3
66.84,7.77,47.31,81.06,21.94,150.48,True,,,,,1
39.0,15.91,68.65,84.29,100.0,364.31,False,,,,,0
57.64,19.32,77.81,31.77,47.86,94.31,False,,,,,0
62.66,18.06,88.95,88.3,59.87,243.62,False,,,,,0
53.95,17.55,66.44,89.21,34.2,101.86,True,,,,,2
59.69,10.32,99.5,66.48,86.89,144.5,True,,,,,3
54.91,20.82,72.74,70.65,68.29,172.53,True,,,,,2
54.84,0.11,64.39,64.56,69.51,68.97,False,,,,,0
63.67,3.78,80.14,49.04,100.0,200.97,False,,,,,0
49.24,10.52,82.3,61.15,61.93,-1.89,True,,,,,2
82.41,10.07,80.13,96.5,48.76,63.71,False,,,,,0
59.08,13.19,83.99,100.0,100.0,197.14,False,,,,,0
63.66,15.43,76.75,82.27,48.78,119.02,True,,,,,0
72.96,19.29,74.78,56.39,44.88,210.25,True,,,,,1
56.03,9.08,49.83,64.02,100.0,209.91,True,,,,,1
75.68,11.81,66.77,100.0,76.35,279.05,False,,,,,0
65.52,10.94,82.65,76.35,90.94,102.54,False,,,,,0
57.6,11.59,84.13,52.07,38.99,106.2,False,,,,,0
44.35,17.22,91.69,47.11,79.48,188.86,False,,,,,0
54.41,3.86,71.22,71.17,79.27,259.35,True,,,,,4
62.12,8.38,50.52,91.26,100.0,62.96,True,,,,,1
57.54,7.47,82.77,84.77,94.09,145.17,True,,,,,5
50.95,13.13,79.18,78.62,40.86,292.46,False,,,,,0
39.16,8.29,91.84,77.02,91.1,83.09,True,,,,,2
37.21,8.57,76.54,62.86,30.05,198.35,True,,,,,3
62.54,6.98,76.11,73.34,100.0,171.4,False,,,,,0
90.11,14.9,94.19,58.18,66.03,196.49,False,,,,,0
65.54,12.65,83.96,64.86,27.43,279.48,False,,,,,0
68.6,12.46,86.07,31.73,77.3,219.5,False,,,,,0
70.8,3.93,76.5,70.27,63.55,140.09,False,,,,,0
60.5,-0.02,70.19,79.66,62.47,118.11,False,,,,,0
57.35,12.04,51.81,88.22,92.55,13.53,False,,,,,0
39.89,14.94,91.61,78.13,70.32,265.8,False,,,,,0
70.28,11.08,93.8,88.29,55.59,187.94,False,,,,,0
61.05,5.35,74.33,88.57,55.52,84.44,True,,,,,1
38.17,12.85,69.49,53.98,0.79,-0.97,False,,,,,0
38.42,12.96,54.29,91.06,66.23,122.84,False,,,,,0
52.64,11.93,66.25,43.06,53.85,218.83,False,,,,,0
40.98,10.0,78.73,79.25,35.6,219.79,False,,,,,0
43.73,10.42,84.89,66.68,62.71,3.21,False,,,,,0
63.5,21.65,86.27,54.79,26.77,175.14,False,,,,,0
64.61,4.8,63.94,100.0,55.4,-16.48,False,,,,,0
47.86,9.62,77.29,94.81,100.0,-1.15,False,,,,,0
57.02,14.67,61.93,70.47,94.78,82.66,False,,,,,0
90.66,5.65,77.79,97.17,15.88,-2.49,True,,,,,2
79.67,10.09,76.82,87.44,65.86,116.35,True,,,,,2
84.77,11.07,84.76,73.73,100.0,146.99,False,,,,,0
57.8,10.63,81.22,55.44,42.03,-6.44,False,,,,,0
42.14,9.65,64.67,81.06,52.13,197.52,True,,,,,1
84.69,10.92,70.61,67.55,73.95,196.55,False,,,,,0
87.09,12.87,70.76,60.84,100.0,127.34,False,,,,,0
67.12,13.72,79.1,47.85,54.1,108.21,False,,,,,0
90.86,12.31,68.99,76.17,84.36,179.39,False,,,,,0
53.64,6.96,66.97,30.91,64.18,234.98,False,,,,,0
65.73,11.86,90.69,63.48,60.31,131.33,True,,,,,2
79.48,12.34,74.74,65.68,100.0,218.89,True,,,,,5
50.45,13.97,87.47,64.18,66.74,246.61,False,,,,,0
63.66,16.57,71.37,93.39,74.01,131.43,False,,,,,0
62.49,12.87,51.16,63.56,72.87,221.08,False,,,,,0
66.52,8.6,64.97,87.05,82.75,266.68,False,,,,,0
70.59,9.09,95.24,87.02,49.8,72.17,False,,,,,0
57.63,14.59,76.58,89.01,52.35,156.24,True,,,,,3
72.56,4.94,83.56,63.35,98.11,123.03,False,,,,,0
73.72,10.45,70.72,43.25,100.0,166.39,True,,,,,6
70.02,13.43,73.02,82.69,98.86,173.57,False,,,,,0
66.39,8.96,66.55,59.65,82.6,336.41,False,,,,,0
29.3,7.15,66.85,84.76,65.2,268.4,False,,,,,0
49.95,12.61,79.58,83.3,67.06,139.97,True,,,,,2
78.97,8.88,72.55,100.0,64.05,100.76,False,,,,,0
64.59,12.78,55.14,40.94,80.15,238.24,False,,,,,0
53.18,14.3,77.61,56.21,51.28,171.92,False,,,,,0
40.95,9.25,73.35,63.52,47.61,143.61,False,,,,,0
73.69,5.15,85.64,95.43,31.63,70.78,False,,,,,0
53.07,-0.61,60.67,100.0,39.76,159.32,False,,,,,0
53.31,10.46,66.75,55.31,90.18,125.4,True,,,,,1
67.1,9.16,87.0,42.72,37.33,205.0,False,,,,,0
32.32,10.82,67.85,58.55,70.99,126.86,False,,,,,0
65.05,19.33,81.32,56.09,79.59,300.62,False,,,,,0
50.73,8.62,71.8,81.48,18.58,164.82,False,,,,,0
69.28,9.88,89.22,63.94,88.18,117.78,False,,,,,0
63.36,9.74,75.8,80.73,100.0,70.18,True,,,,,0
21.54,13.45,66.77,100.0,67.43,275.38,False,,,,,0
48.99,0.79,65.73,78.61,73.74,66.86,False,,,,,0
57.84,7.81,77.68,64.37,50.32,-16.71,False,,,,,0
44.87,8.08,92.47,72.28,67.11,84.12,False,,,,,0
58.24,11.89,80.32,100.0,89.98,160.25,True,,,,,2
84.54,9.99,69.11,58.18,77.68,20.23,False,,,,,0
60.07,10.82,66.31,79.17,17.81,197.61,True,,,,,1
60.26,8.91,86.02,68.75,80.18,161.91,False,,,,,0
54.47,18.14,68.18,66.47,73.49,141.88,False,,,,,0
62.44,11.68,82.0,86.64,63.25,164.82,False,,,,,0
64.23,16.24,73.83,98.77,38.14,190.9,True,,,,,1
45.77,16.09,62.87,40.9,27.6,75.56,True,,,,,1
74.39,11.02,61.08,56.56,40.6,88.05,False,,,,,0
85.09,11.49,95.75,80.36,51.53,152.94,False,,,,,0
43.46,11.72,87.33,51.49,61.82,153.61,False,,,,,0
