Temperature_C,Vibration_mms,Sound_dB,Oil_Level_pct,Coolant_Level_pct,Power_Consumption_kW,AI_Supervision,Laser_Intensity,Hydraulic_Pressure_bar,Coolant_Flow_L_min,Heat_Index,AI_Override_Events
29.36,9.06,77.91,100.0,84.12,204.18,True,,,,,2
64.99,10.4,67.87,88.66,11.75,-77.8,False,,,,,0
69.56,6.43,70.44,71.32,63.27,260.35,True,,,,,0
52.14,18.09,76.17,66.74,60.3,116.47,False,,,,,0
59.97,8.49,72.05,76.12,32.68,71.05,False,,,,,0
41.4,25.46,79.94,43.52,85.83,196.59,True,,,,,0
82.6,11.31,79.29,67.96,68.42,93.96,False,,,,,0
37.87,15.46,63.52,78.74,72.36,278.08,False,,,,,0
73.98,11.52,78.77,60.51,76.05,163.87,False,,,,,0
66.83,2.09,70.49,50.29,95.85,233.96,False,,,,,0
51.09,14.39,77.35,60.56,96.37,103.5,True,,,,,2
54.08,10.5,78.0,52.63,92.58,228.43,False,,,,,0
45.45,15.45,66.9,100.0,36.75,208.01,True,,,,,2
59.99,5.05,72.04,87.13,80.43,196.02,False,,,,,0
54.81,10.97,73.17,45.79,63.62,108.19,False,,,,,0
41.02,10.01,62.27,87.0,69.3,26.53,False,,,,,0
33.51,9.22,65.64,29.21,100.0,101.05,True,,,,,2
77.65,10.93,77.3,80.88,65.18,127.11,False,,,,,0
51.31,20.56,74.79,36.89,67.24,87.16,True,,,,,3
41.73,12.32,74.8,73.31,74.08,85.78,False,,,,,0
80.75,10.01,69.8,84.89,57.82,219.58,False,,,,,0
58.83,14.89,101.66,41.01,54.16,77.83,False,,,,,0
36.55,6.79,94.44,55.97,99.02,56.67,True,,,,,2
88.69,12.03,70.74,65.91,100.0,-22.63,False,,,,,0
63.29,16.45,81.66,67.9,24.52,148.2,False,,,,,0
64.97,12.0,76.74,54.07,55.97,229.37,False,,,,,0
65.11,6.74,97.16,85.35,100.0,133.85,False,,,,,0
70.32,16.9,83.12,68.82,100.0,142.22,True,,,,,4
62.1,15.69,79.05,64.32,59.91,65.15,True,,,,,0
69.04,14.75,53.83,81.61,58.62,281.43,False,,,,,0
47.35,9.57,78.99,97.85,100.0,121.02,False,,,,,0
77.97,15.11,55.25,86.05,100.0,160.71,True,,,,,1
92.29,13.52,67.55,97.53,28.54,63.46,False,,,,,0
54.19,4.87,48.51,59.43,70.58,161.86,True,,,,,1
57.9,14.45,75.6,59.95,36.25,128.72,False,,,,,0
63.51,16.21,86.49,70.13,54.73,160.5,False,,,,,0
46.25,10.16,75.17,100.0,64.96,111.26,False,,,,,0
48.26,11.99,81.81,83.88,81.94,146.63,False,,,,,0
50.59,10.02,67.81,77.24,51.45,246.53,False,,,,,0
58.54,-0.26,89.46,41.43,100.0,129.23,False,,,,,0
68.25,9.6,74.81,62.47,50.48,159.12,False,,,,,0
41.55,-2.94,72.14,68.04,37.41,236.87,True,,,,,2
26.96,12.18,60.58,68.42,88.9,286.04,False,,,,,0
63.48,2.68,57.91,17.55,73.03,179.44,False,,,,,0
40.71,9.79,55.55,55.5,36.4,130.1,False,,,,,0
72.11,9.57,92.1,88.46,39.14,-59.9,False,,,,,0
70.84,5.09,78.21,65.71,85.43,38.89,False,,,,,0
57.77,15.89,98.1,69.7,100.0,229.88,True,,,,,2
48.44,11.0,93.34,71.78,88.66,129.12,False,,,,,0
33.65,6.7,57.84,38.03,41.09,69.51,False,,,,,0
58.47,12.39,66.17,64.62,53.58,190.25,False,,,,,0
57.82,15.68,78.96,60.96,100.0,257.33,True,,,,,2
53.24,8.4,71.95,55.89,52.94,163.48,False,,,,,0
65.14,13.68,47.21,89.47,59.22,117.68,False,,,,,0
49.85,-0.03,88.98,99.49,82.18,264.81,False,,,,,0
86.66,16.54,76.69,78.57,91.32,197.55,True,,,,,3
57.48,8.12,77.9,84.09,72.33,230.41,True,,,,,1
46.74,7.88,62.04,81.68,59.02,203.62,False,,,,,0
44.06,1.64,68.87,66.39,75.09,68.66,False,,,,,0
108.75,14.98,66.16,72.25,64.99,146.35,False,,,,,0
62.99,17.48,68.45,63.21,92.96,195.61,False,,,,,0
43.69,11.59,62.12,77.72,41.55,74.02,False,,,,,0
55.09,7.75,78.68,92.88,82.61,49.03,False,,,,,0
41.93,18.31,82.48,54.72,62.95,137.85,False,,,,,0
74.69,11.44,74.28,91.67,41.76,162.8,True,,,,,1
62.66,7.01,75.09,33.88,85.7,231.23,False,,,,,0
64.27,7.37,56.12,79.32,50.22,199.0,True,,,,,1
42.78,24.05,70.09,88.47,100.0,225.91,False,,,,,0
48.19,17.36,72.92,84.7,44.46,109.28,False,,,,,0
55.64,15.31,70.27,55.64,78.02,201.37,False,,,,,0
60.55,8.82,64.46,60.79,61.5,7.61,False,,,,,0
82.63,12.92,70.87,87.36,43.31,244.18,False,,,,,0
54.06,18.86,50.01,75.06,80.07,129.1,False,,,,,0
51.31,12.39,73.22,78.69,68.97,147.34,False,,,,,0
35.21,3.0,90.99,40.2,61.22,41.96,True,,,,,2
61.53,4.3,52.47,36.24,41.16,179.74,True,,,,,0
53.03,13.35,89.87,63.41,73.92,132.54,False,,,,,0
75.05,11.42,65.97,39.37,93.68,116.55,False,,,,,0
55.39,8.04,54.66,87.31,67.0,77.19,False,,,,,0
54.08,3.65,63.31,34.01,45.15,18.26,False,,,,,0
51.83,12.48,75.82,63.86,83.25,145.36,False,,,,,0
77.6,5.42,68.21,25.56,85.97,92.06,False,,,,,0
83.72,13.22,53.93,79.76,21.64,147.18,False,,,,,0
50.53,14.74,62.97,88.55,38.89,227.97,False,,,,,0
66.46,5.29,83.31,64.47,61.28,178.19,False,,,,,0
63.65,7.62,103.52,71.22,76.0,274.77,True,,,,,0
54.32,15.78,88.92,69.88,0.0,187.27,True,,,,,1
55.99,13.59,81.17,46.36,53.01,224.32,False,,,,,0
49.4,1.56,80.39,43.73,37.82,280.25,False,,,,,0
35.08,8.07,85.7,71.3,15.12,109.73,True,,,,,3
70.47,9.83,79.6,20.36,46.68,163.04,False,,,,,0
75.51,13.99,77.55,83.3,91.0,227.69,True,,,,,5
44.43,2.48,85.24,97.16,86.13,225.69,False,,,,,0
52.48,11.83,86.2,71.13,72.21,72.32,False,,,,,0
62.19,10.09,76.62,41.34,7.8,81.5,False,,,,,0
54.02,3.73,77.9,100.0,66.38,61.27,True,,,,,1
83.16,15.27,59.33,74.87,51.75,186.34,False,,,,,0
41.77,9.32,76.49,100.0,100.0,63.16,True,,,,,2
44.56,19.31,58.89,87.08,54.51,296.05,False,,,,,0
39.06,13.84,81.41,83.71,52.95,170.96,False,,,,,0
64.12,10.57,67.45,60.06,49.03,120.2,False,,,,,0
60.39,8.01,74.38,95.75,17.48,156.51,True,,,,,2
63.58,7.29,62.21,75.49,51.63,192.92,False,,,,,0
64.39,5.16,63.49,72.69,93.8,241.44,True,,,,,2
57.59,16.22,72.44,63.7,42.84,130.91,True,,,,,0
52.56,10.95,66.42,75.39,72.17,227.08,False,,,,,0
40.23,4.8,92.39,62.86,100.0,39.95,True,,,,,2
58.1,8.01,84.11,74.62,59.16,97.98,True,,,,,2
61.76,8.91,88.97,73.08,63.05,108.94,False,,,,,0
63.28,11.71,73.22,58.92,72.8,244.67,True,,,,,3
46.09,7.76,74.57,100.0,41.53,117.04,False,,,,,0
26.28,4.59,64.85,80.04,56.86,-7.14,False,,,,,0
60.37,15.11,76.87,72.56,52.86,191.27,False,,,,,0
52.79,16.85,66.65,73.15,23.24,159.44,False,,,,,0
86.83,8.95,82.33,75.47,43.8,201.54,False,,,,,0
51.15,9.32,59.27,56.67,82.04,325.06,False,,,,,0
42.95,8.89,78.09,100.0,64.08,174.96,False,,,,,0
53.04,9.0,88.65,21.83,37.49,79.61,False,,,,,0
59.4,16.14,86.02,63.15,67.25,400.55,True,,,,,0
35.22,16.5,68.44,54.52,41.57,141.72,True,,,,,3
79.03,7.66,64.84,94.71,76.69,107.9,False,,,,,0
70.89,9.55,79.34,47.75,68.64,123.4,True,,,,,3
57.83,7.92,59.2,60.43,32.13,83.05,True,,,,,4
53.46,18.9,60.56,42.75,72.64,100.77,True,,,,,1
46.11,9.12,73.28,60.05,56.95,149.64,False,,,,,0
62.56,10.13,78.39,72.91,35.98,112.87,False,,,,,0
72.15,2.55,72.12,27.07,76.35,231.43,False,,,,,0
31.85,7.87,90.12,55.29,41.48,87.67,True,,,,,2
61.05,8.34,56.98,73.4,57.13,223.55,False,,,,,0
55.73,17.52,59.37,90.5,78.12,161.42,False,,,,,0
57.96,10.3,88.16,67.82,100.0,166.63,False,,,,,0
61.71,9.74,87.39,100.0,46.36,180.64,True,,,,,2
42.94,6.19,69.3,57.42,32.91,194.54,False,,,,,0
56.94,8.02,63.47,57.55,48.22,190.85,False,,,,,0
42.03,16.73,68.24,50.63,73.53,149.41,False,,,,,0
78.54,15.63,66.59,78.78,68.46,172.25,False,,,,,0
35.54,5.86,68.96,73.55,62.3,131.35,False,,,,,0
62.86,8.62,60.28,59.07,51.5,176.79,True,,,,,0
41.91,14.22,82.07,100.0,48.53,150.98,True,,,,,5
57.38,16.79,78.61,62.31,65.85,255.06,False,,,,,0
73.09,2.78,80.8,91.99,66.9,143.36,False,,,,,0
55.16,11.59,79.01,83.55,75.22,250.64,False,,,,,0
60.1,13.61,65.99,52.66,56.23,201.54,False,,,,,0
63.12,10.62,64.47,82.56,67.73,205.66,False,,,,,0
67.09,10.47,77.78,70.79,14.94,80.18,True,,,,,1
51.55,7.4,75.6,86.31,60.07,152.32,False,,,,,0
37.5,7.4,75.02,58.97,61.19,164.91,False,,,,,0
40.84,5.75,71.29,61.7,11.59,176.51,False,,,,,0
45.6,9.01,58.21,78.9,30.35,179.74,True,,,,,0
47.99,5.0,68.61,57.8,40.97,183.31,False,,,,,0
66.32,-1.51,86.07,60.61,53.09,198.6,False,,,,,0
59.49,8.25,75.68,80.76,53.47,18.05,True,,,,,0
58.79,10.24,81.13,28.99,68.43,205.7,True,,,,,0
59.14,7.22,80.57,91.3,61.64,188.46,True,,,,,3
61.71,18.81,63.51,75.36,91.96,139.74,False,,,,,0
61.36,12.49,86.63,55.19,51.18,18.08,True,,,,,4
38.73,6.84,79.5,75.97,45.64,172.61,False,,,,,0
60.74,5.41,66.7,59.89,100.0,210.24,True,,,,,2
71.19,6.37,58.74,51.8,80.4,75.57,True,,,,,3
54.7,15.9,71.25,60.46,100.0,47.82,False,,,,,0
67.41,18.01,71.1,64.72,78.69,90.53,False,,,,,0
33.16,6.15,76.95,64.98,23.66,139.67,False,,,,,0
69.85,6.72,75.7,23.37,56.85,149.91,False,,,,,0
17.24,10.33,73.12,76.48,44.78,189.57,False,,,,,0
25.01,10.47,52.32,70.91,54.07,142.05,False,,,,,0
58.27,9.62,87.65,43.75,79.22,130.68,True,,,,,1
65.26,5.34,83.97,65.16,76.1,84.38,False,,,,,0
78.28,10.37,78.96,93.59,20.11,90.87,False,,,,,0
66.03,18.9,52.19,88.39,24.25,191.9,True,,,,,1
58.32,7.65,86.55,84.02,76.93,6.58,True,,,,,1
38.87,7.61,68.32,63.08,40.29,170.57,False,,,,,0
36.95,13.49,57.35,96.31,93.51,227.35,False,,,,,0
55.76,8.12,76.52,31.81,35.95,161.64,False,,,,,0
51.06,14.15,72.01,69.99,36.57,327.55,True,,,,,1
70.2,7.22,48.77,68.5,74.53,104.3,True,,,,,1
49.74,13.98,72.7,99.87,95.79,106.86,False,,,,,0
72.94,12.62,85.83,42.41,96.71,301.07,True,,,,,2
58.12,8.81,68.13,81.23,64.49,-27.33,False,,,,,0
61.57,9.09,87.51,85.94,58.15,218.75,True,,,,,1
77.33,16.29,57.46,86.84,62.29,181.95,True,,,,,1
59.17,6.41,69.1,60.3,60.96,193.75,False,,,,,0
46.65,16.17,65.45,92.49,20.97,201.91,False,,,,,0
45.64,11.51,59.52,39.21,73.11,268.2,False,,,,,0
89.62,17.11,73.89,73.02,68.25,177.03,True,,,,,2
68.28,0.55,75.31,63.08,100.0,163.2,False,,,,,0
89.57,17.94,60.71,90.8,53.58,182.51,False,,,,,0
78.53,16.84,70.87,52.86,69.27,186.54,True,,,,,1
52.7,8.8,77.49,85.22,49.41,158.21,False,,,,,0
63.31,3.74,76.03,100.0,49.67,98.23,False,,,,,0
66.44,7.14,59.77,45.5,79.54,198.33,True,,,,,1
49.3,16.34,61.5,72.26,50.9,122.98,False,,,,,0
68.71,-1.64,65.56,58.28,69.91,131.71,True,,,,,1
69.68,11.84,58.99,84.99,96.9,245.88,True,,,,,1
52.32,7.08,73.24,83.42,58.31,231.06,False,,,,,0
62.56,11.04,74.46,89.57,36.11,123.16,False,,,,,0
59.63,10.88,77.33,100.0,78.52,170.46,True,,,,,2
81.96,10.74,57.63,80.89,25.64,161.01,False,,,,,0
51.96,15.7,92.74,72.25,59.6,147.18,False,,,,,0
52.63,6.63,61.1,45.3,85.01,223.02,False,,,,,0
69.45,10.62,90.42,71.75,87.64,149.53,False,,,,,0
70.06,16.76,78.26,70.41,53.6,187.02,False,,,,,0
54.61,2.77,69.82,84.58,46.57,47.2,True,,,,,1
68.55,0.02,77.02,73.89,47.5,220.18,False,,,,,0
43.89,9.97,77.19,35.08,84.14,61.46,True,,,,,1
48.59,10.36,84.52,74.93,58.01,224.9,False,,,,,0
100.65,9.95,97.13,100.0,91.87,172.54,True,,,,,0
67.43,7.13,84.79,56.84,76.42,47.4,False,,,,,0
88.03,10.89,80.07,65.13,25.33,139.25,True,,,,,1
38.48,13.75,81.58,46.06,78.07,207.69,True,,,,,0
57.7,10.88,75.58,53.74,52.21,183.04,False,,,,,0
66.43,3.74,80.87,79.76,86.52,183.63,True,,,,,1
66.18,4.72,70.36,82.76,43.21,249.14,False,,,,,0
67.96,11.36,81.62,52.75,54.45,75.25,False,,,,,0
59.11,11.92,60.43,82.65,68.33,86.41,False,,,,,0
89.24,16.88,88.09,78.42,40.53,296.33,False,,,,,0
51.49,10.29,66.87,64.41,60.61,-25.36,True,,,,,1
76.12,4.65,72.1,44.32,72.33,116.7,False,,,,,0
33.23,9.18,84.95,84.08,65.83,62.46,False,,,,,0
46.68,11.09,73.35,45.15,94.54,209.18,False,,,,,0
49.08,12.3,62.06,77.04,30.47,115.84,False,,,,,0
44.28,12.58,90.61,62.89,100.0,113.73,True,,,,,3
57.11,8.15,97.83,54.7,58.73,282.77,False,,,,,0
68.02,19.56,47.97,100.0,44.27,30.45,False,,,,,0
72.62,12.06,78.44,74.15,86.36,273.34,False,,,,,0
51.13,4.28,70.63,72.35,85.14,157.07,False,,,,,0
44.26,11.1,76.77,76.24,38.33,180.65,True,,,,,0
76.09,-2.53,92.83,67.32,44.51,282.63,False,,,,,0
62.02,16.47,79.62,56.51,10.6,186.93,False,,,,,0
52.86,19.52,72.77,63.14,67.96,51.25,False,,,,,0
71.8,12.94,60.86,100.0,90.4,33.91,False,,,,,0
57.26,1.1,71.77,79.58,100.0,190.55,False,,,,,0
66.48,6.48,56.66,31.84,61.21,167.86,False,,,,,0
25.05,9.49,92.15,32.7,63.25,143.51,False,,,,,0
45.06,7.99,57.1,80.25,62.34,187.66,True,,,,,4
34.98,12.39,72.16,70.32,50.93,109.65,False,,,,,0
63.34,8.23,67.04,88.81,72.91,101.85,True,,,,,0
57.84,4.31,86.26,49.27,59.23,143.6,False,,,,,0
59.25,10.87,88.59,60.13,90.16,148.81,False,,,,,0
53.92,10.97,85.92,51.76,55.03,291.91,False,,,,,0
56.08,7.07,78.71,37.39,100.0,264.26,True,,,,,3
54.63,18.21,67.73,59.22,71.86,123.87,False,,,,,0
75.88,2.92,68.19,79.76,65.53,106.62,False,,,,,0
72.65,13.26,68.9,60.35,57.34,160.29,False,,,,,0
55.68,14.66,76.45,34.07,79.74,-61.83,False,,,,,0
72.13,8.39,96.94,96.7,64.39,166.75,True,,,,,2
53.06,10.15,73.18,63.47,37.33,282.93,True,,,,,5
45.5,17.62,76.16,100.0,71.02,305.72,False,,,,,0
74.24,11.56,75.69,68.59,74.39,164.52,True,,,,,4
35.5,1.17,86.43,73.32,95.87,-29.55,True,,,,,2
88.16,2.29,67.18,71.81,33.95,180.87,False,,,,,0
53.2,10.78,71.35,51.75,81.23,105.97,True,,,,,2
59.79,12.03,76.17,47.99,89.87,163.31,False,,,,,0
71.15,7.76,67.33,56.31,55.76,-19.03,False,,,,,0
72.97,17.49,65.12,86.78,18.3,171.21,False,,,,,0
50.9,10.27,78.85,62.5,44.78,236.23,False,,,,,0
54.53,9.25,67.03,83.64,36.42,92.42,False,,,,,0
60.34,6.65,84.89,66.87,34.65,278.03,False,,,,,0
45.19,16.55,62.75,94.64,66.17,210.61,False,,,,,0
43.51,12.49,65.69,78.91,54.89,49.1,True,,,,,5
55.15,3.36,78.68,65.07,85.92,212.94,True,,,,,1
52.55,11.22,89.12,87.31,50.75,111.86,True,,,,,2
82.47,10.98,73.07,53.05,34.37,205.48,False,,,,,0
67.65,2.51,74.36,93.01,65.24,261.78,True,,,,,5
64.72,9.73,90.13,76.89,55.14,33.0,True,,,,,1
44.81,15.64,47.18,60.81,68.26,176.62,False,,,,,0
71.11,17.78,62.42,100.0,100.0,66.8,False,,,,,0
48.16,9.37,93.27,30.64,59.09,98.6,False,,,,,0
79.4,19.85,88.02,56.29,84.64,228.92,False,,,,,0
29.17,11.89,81.41,65.54,51.55,95.64,True,,,,,2
64.06,2.26,80.3,51.11,41.6,117.62,False,,,,,0
